Country,City,AccentCity,Region,Population,Latitude,Longitude,Test3,Prefecture
jp,shibetsu,Shibetsu,12,21744,43.653611,145.125,43.653611,hokkaido
jp,shibinai,Shibinai,12,,43.633333,142.583333,43.633333,hokkaido
jp,shibiutan,Shibiutan,12,,44.767222,142.573889,44.767222,hokkaido
jp,shibo,Shibo,39,,34.033333,133.966667,34.033333,tokushima
jp,shibukawa,Shibukawa,10,48323,36.483333,139,36.483333,gunma
jp,shibukawa,Shibukawa,31,,34.458333,133.903333,34.458333,okayama
jp,shibukuma,Shibukuma,45,,34.216667,132.1,34.216667,yamaguchi
jp,shibukusa,Shibukusa,5,,33.683333,133.033333,33.683333,ehime
jp,shibunnai,Shibunnai,12,,44.656667,142.054444,44.656667,hokkaido
jp,shibun,Shibun,12,,43.15,141.75,43.15,hokkaido
jp,shibun-shigaichi,Shibun-shigaichi,12,,43.15,141.75,43.15,hokkaido
jp,shibun-shigai,Shibun-shigai,12,,43.15,141.75,43.15,hokkaido
jp,shibusawa,Shibusawa,19,,35.370556,139.175833,35.370556,kanagawa
jp,shibutami,Shibutami,16,,39.833333,141.166667,39.833333,iwate
jp,shibuta,Shibuta,43,,34.266667,135.483333,34.266667,wakayama
jp,shibuya,Shibuya,19,,35.45,139.466667,35.45,kanagawa
jp,shibuzawa,Shibuzawa,19,,35.370556,139.175833,35.370556,kanagawa
jp,shichibancho,Shichibancho,17,,34.333333,134.05,34.333333,kagawa
jp,shichibari,Shichibari,47,,24.783461,125.308694,24.783461,okinawa
jp,shichido-nishicho,Shichido-nishicho,32,,34.583333,135.483333,34.583333,osaka
jp,shichido nishimachi,Shichido Nishimachi,32,,34.583333,135.483333,34.583333,osaka
jp,shichijo,Shichijo,39,,34.116667,134.4,34.116667,tokushima
jp,shichika,Shichika,17,,34.133333,133.866667,34.133333,kagawa
jp,shichiku,Shichiku,29,,37.9,139.083333,37.9,niigata
jp,shichina,Shichina,47,,26.203889,127.704722,26.203889,okinawa
jp,shichinbaru,Shichinbaru,47,,26.133611,127.768056,26.133611,okinawa
jp,shichinohe,Shichinohe,3,,40.691111,141.154722,40.691111,aomori
jp,shichirui,Shichirui,36,,35.566667,133.216667,35.566667,shimane
jp,shichisen,Shichisen,12,,44.416667,141.8,44.416667,hokkaido
jp,shichitan'yachi,Shichitan'yachi,24,,38.436019,141.242116,38.436019,miyagi
jp,shichiya,Shichiya,47,,26.151111,127.801389,26.151111,okinawa
jp,shico,Shico,13,,34.416667,134.9,34.416667,hyogo
jp,shidai,Shidai,45,,33.783333,132.05,33.783333,yamaguchi
jp,shidaki,Shidaki,47,,26.55,128.050278,26.55,okinawa
jp,shidara,Shidara,1,,35.1,137.566667,35.1,aichi
jp,shidawaku,Shidawaku,47,,26.150278,127.705,26.150278,okinawa
jp,shidomari,Shidomari,15,,37.35,137.266667,37.35,ishikawa
jp,shidomaru,Shidomaru,15,,37.35,137.266667,37.35,ishikawa
jp,shido,Shido,17,22859,34.323333,134.173333,34.323333,kagawa
jp,shido,Shido,47,,26.316667,127.766667,26.316667,okinawa
jp,shidouchi,Shidouchi,24,,38.39622,141.055898,38.39622,miyagi
jp,shigaichi,Shigaichi,12,,43.683333,142.183333,43.683333,hokkaido
jp,shigajima,Shigajima,7,,33.65,130.316667,33.65,fukuoka
jp,shigaku,Shigaku,36,,35.116667,132.633333,35.116667,shimane
jp,shigano,Shigano,15,,37.2,136.9,37.2,ishikawa
jp,shiganoshima,Shiganoshima,7,,33.65,130.316667,33.65,fukuoka
jp,shiganoura,Shiganoura,15,,37.2,136.9,37.2,ishikawa
jp,shigashima,Shigashima,7,,33.65,130.316667,33.65,fukuoka
jp,shigaura,Shigaura,15,,37.2,136.9,37.2,ishikawa
jp,shigei,Shigei,11,,34.346111,133.148333,34.346111,hiroshima
jp,shigenai,Shigenai,2,,40.283333,140.683333,40.283333,akita
jp,shigenai-yashiki,Shigenai-yashiki,2,,40.283333,140.683333,40.283333,akita
jp,shigeoka,Shigeoka,30,,32.833333,131.666667,32.833333,oita
jp,shigeoka,Shigeoka,44,,38.466667,139.766667,38.466667,yamagata
jp,shigeyuki,Shigeyuki,13,,35.116667,134.75,35.116667,hyogo
jp,shigoya,Shigoya,29,,37.85,138.883333,37.85,niigata
jp,shiharajiri,Shiharajiri,23,,33.833333,136.066667,33.833333,mie
jp,shihinai,Shihinai,12,,43.633333,142.583333,43.633333,hokkaido
jp,shihi,Shihi,6,,36.05,136.35,36.05,fukui
jp,shihoro,Shihoro,12,,43.166667,143.25,43.166667,hokkaido
jp,shiho,Shiho,15,,36.866667,136.8,36.866667,ishikawa
jp,shiichi,Shiichi,31,,34.983333,133.4,34.983333,okayama
jp,shiida,Shiida,7,,33.65,131.066667,33.65,fukuoka
jp,shiifokoro,Shiifokoro,12,,43.616667,143.45,43.616667,hokkaido
jp,shiigijiku,Shiigijiku,4,,35.316667,140.366667,35.316667,chiba
jp,shiigi,Shiigi,4,,35.316667,140.366667,35.316667,chiba
jp,shiiki-juku,Shiiki-juku,4,,35.316667,140.366667,35.316667,chiba
jp,shiikiyado,Shiikiyado,4,,35.316667,140.366667,35.316667,chiba
jp,shiina,Shiina,20,,33.316667,134.2,33.316667,kochi
jp,shii,Shii,6,,36.05,136.35,36.05,fukui
jp,shiishi,Shiishi,47,,26.270278,127.792222,26.270278,okinawa
jp,shiita,Shiita,7,,33.65,131.066667,33.65,fukuoka
jp,shiitokoro,Shiitokoro,12,,43.616667,143.45,43.616667,hokkaido
jp,shiiya,Shiiya,29,,37.466667,138.616667,37.466667,niigata
jp,shijihara,Shijihara,11,,34.716667,132.433333,34.716667,hiroshima
jp,shijiki,Shijiki,27,,33.2,129.4,33.2,nagasaki
jp,shijiwara,Shijiwara,11,,34.716667,132.433333,34.716667,hiroshima
jp,shijodori,Shijodori,12,,43.766667,142.366667,43.766667,hokkaido
jp,shijodori,Shijodori,22,,35,135.75,35,kyoto
jp,shijonawate,Shijonawate,32,56851,34.733333,135.683333,34.733333,osaka
jp,shijukugo,Shijukugo,12,,43.953333,143.666944,43.953333,hokkaido
jp,shikabe,Shikabe,12,,42.025833,140.821111,42.025833,hokkaido
jp,shikada,Shikada,3,,40.466667,141.166667,40.466667,aomori
jp,shikada,Shikada,31,,34.983333,133.716667,34.983333,okayama
jp,shikadomari,Shikadomari,15,,37.35,137.266667,37.35,ishikawa
jp,shikadome,Shikadome,46,,35.533333,138.866667,35.533333,yamanashi
jp,shikagashira,Shikagashira,15,,37.183333,136.683333,37.183333,ishikawa
jp,shikaka,Shikaka,7,,33.483333,130.0525,33.483333,fukuoka
jp,shikamachi,Shikamachi,27,,33.266667,129.583333,33.266667,nagasaki
jp,shikamacho,Shikamacho,13,,34.8,134.666667,34.8,hyogo
jp,shikama,Shikama,9,,36.35,137.3,36.35,gifu
jp,shikama,Shikama,13,,34.8,134.666667,34.8,hyogo
jp,shikama,Shikama,24,,38.541111,140.850833,38.541111,miyagi
jp,shikama,Shikama,27,,32.983333,129.65,32.983333,nagasaki
jp,shikano,Shikano,41,,35.466667,134.066667,35.466667,tottori
jp,shikanoshima,Shikanoshima,7,,33.65,130.316667,33.65,fukuoka
jp,shikaribetsu,Shikaribetsu,12,,42.95,143.15,42.95,hokkaido
jp,shika,Shika,47,,24.344782,124.157167,24.344782,okinawa
jp,shikashima,Shikashima,7,,33.65,130.316667,33.65,fukuoka
jp,shikata,Shikata,13,,34.816667,134.816667,34.816667,hyogo
jp,shikaura,Shikaura,18,,27.683333,128.916667,27.683333,kagoshima
jp,shikawatashi,Shikawatashi,24,,38.432907,141.081748,38.432907,miyagi
jp,shikayama,Shikayama,27,,33.133333,129.9,33.133333,nagasaki
jp,shikazoe,Shikazoe,24,,38.475334,141.205423,38.475334,miyagi
jp,shikembaru,Shikembaru,47,,26.133611,127.768056,26.133611,okinawa
jp,shikenbaru,Shikenbaru,47,,26.133611,127.768056,26.133611,okinawa
jp,shikifu,Shikifu,12,,42.483333,141.266667,42.483333,hokkaido
jp,shikikuda,Shikikuda,47,,26.568333,127.976389,26.568333,okinawa
jp,shikimbaru,Shikimbaru,47,,26.133611,127.768056,26.133611,okinawa
jp,shikimi,Shikimi,27,,32.783333,129.783333,32.783333,nagasaki
jp,shikinami,Shikinami,15,,36.85,136.766667,36.85,ishikawa
jp,shikina,Shikina,47,,26.203889,127.704722,26.203889,okinawa
jp,shikinejima,Shikinejima,40,,34.316667,139.216667,34.316667,tokyo
jp,shikine,Shikine,18,,31.7,130.8,31.7,kagoshima
jp,shikineshima,Shikineshima,40,,34.316667,139.216667,34.316667,tokyo
jp,shiki,Shiki,34,65413,35.833333,139.583333,35.833333,saitama
jp,shikiu,Shikiu,12,,42.483333,141.266667,42.483333,hokkaido
jp,shikiusu,Shikiusu,12,,43.366667,145.633333,43.366667,hokkaido
jp,shikiya,Shikiya,47,,26.151111,127.801389,26.151111,okinawa
jp,shikkari,Shikkari,3,,41.366667,141.45,41.366667,aomori
jp,shiku-machi,Shiku-machi,40,,35.683333,139.583333,35.683333,tokyo
jp,shikumi,Shikumi,26,,36.983333,138.583333,36.983333,nagano
jp,shikunami,Shikunami,15,,36.85,136.766667,36.85,ishikawa
jp,shiku,Shiku,12,,43.8,143.866667,43.8,hokkaido
jp,shiku,Shiku,14,,36.816667,140.533333,36.816667,ibaraki
jp,shikutsushi,Shikutsushi,12,,43.233333,141.016667,43.233333,hokkaido
jp,shikuzu,Shikuzu,12,,43.233333,141.016667,43.233333,hokkaido
jp,shikyu,Shikyu,12,,42.483333,141.266667,42.483333,hokkaido
jp,shimabaku,Shimabaku,47,,26.318056,127.792778,26.318056,okinawa
jp,shimabara,Shimabara,27,38114,32.783333,130.366667,32.783333,nagasaki
jp,shimabuku,Shimabuku,47,,26.318056,127.792778,26.318056,okinawa
jp,shimadadai,Shimadadai,4,,35.766667,140.1,35.766667,chiba
jp,shimada,Shimada,37,75782,34.816667,138.183333,34.816667,shizuoka
jp,shimada,Shimada,45,,33.966667,131.933333,33.966667,yamaguchi
jp,shimadashima,Shimadashima,25,,32.033333,131.466667,32.033333,miyazaki
jp,shimadogura,Shimadogura,4,,35.183333,139.816667,35.183333,chiba
jp,shimadokari,Shimadokari,12,,43.923056,144.800278,43.923056,hokkaido
jp,shimado,Shimado,45,,34.35,130.9,34.35,yamaguchi
jp,shimadoura,Shimadoura,45,,34.35,130.9,34.35,yamaguchi
jp,shima-furano,Shima-furano,12,,43.35,142.383333,43.35,hokkaido
jp,shimagahara,Shimagahara,23,,34.766667,136.05,34.766667,mie
jp,shimagamicho,Shimagamicho,13,,34.666667,135.183333,34.666667,hyogo
jp,shimaguchi,Shimaguchi,9,,35.75,136.783333,35.75,gifu
jp,shimaide,Shimaide,47,,26.667222,128.019444,26.667222,okinawa
jp,shimajima,Shimajima,26,,36.183333,137.783333,36.183333,nagano
jp,shimajiri,Shimajiri,18,,27.366667,128.533333,27.366667,kagoshima
jp,shimajiri,Shimajiri,47,,24.875556,125.296056,24.875556,okinawa
jp,shimaji,Shimaji,45,,34.166667,131.7,34.166667,yamaguchi
jp,shimakage,Shimakage,22,,35.574722,135.248889,35.574722,kyoto
jp,shimakamicho,Shimakamicho,13,,34.666667,135.183333,34.666667,hyogo
jp,shimakatsu,Shimakatsu,23,,34.116667,136.3,34.116667,mie
jp,shimakotan,Shimakotan,12,,42.85,140.35,42.85,hokkaido
jp,shimama,Shimama,18,,30.45,130.866667,30.45,kagoshima
jp,shimamatsumachi,Shimamatsumachi,12,,42.916667,141.566667,42.916667,hokkaido
jp,shimamatsumura,Shimamatsumura,12,,42.916667,141.566667,42.916667,hokkaido
jp,shimamatsu,Shimamatsu,12,,42.916667,141.566667,42.916667,hokkaido
jp,shimamibama,Shimamibama,29,,37.966667,139.2,37.966667,niigata
jp,shimamihama,Shimamihama,29,,37.966667,139.2,37.966667,niigata
jp,shimane-dantai,Shimane-dantai,12,,42.6,143.1,42.6,hokkaido
jp,shimanokoe,Shimanokoe,16,,39.916667,141.95,39.916667,iwate
jp,shimanokoshi,Shimanokoshi,16,,39.916667,141.95,39.916667,iwate
jp,shimanoshita,Shimanoshita,12,,43.366667,142.35,43.366667,hokkaido
jp,shimanoura,Shimanoura,25,,32.65,131.816667,32.65,miyazaki
jp,shimasaki,Shimasaki,29,,37.583333,138.766667,37.583333,niigata
jp,shima,Shima,10,,36.683333,138.766667,36.683333,gunma
jp,shima,Shima,23,,34.333333,136.833333,34.333333,mie
jp,shimata,Shimata,45,,33.966667,131.933333,33.966667,yamaguchi
jp,shimatogura,Shimatogura,4,,35.183333,139.816667,35.183333,chiba
jp,shimatokari,Shimatokari,12,,43.923056,144.800278,43.923056,hokkaido
jp,shimatokkari,Shimatokkari,12,,43.923056,144.800278,43.923056,hokkaido
jp,shimatoura,Shimatoura,45,,34.35,130.9,34.35,yamaguchi
jp,shimayacho,Shimayacho,13,,34.666667,135.433333,34.666667,hyogo
jp,shimazaki,Shimazaki,29,,37.583333,138.766667,37.583333,niigata
jp,shimbama,Shimbama,24,,38.238889,140.985556,38.238889,miyagi
jp,shimbama,Shimbama,42,,36.916667,137.433333,36.916667,toyama
jp,shimbaru,Shimbaru,47,,26.135042,127.788972,26.135042,okinawa
jp,shimbashicho,Shimbashicho,19,,35.433333,139.516667,35.433333,kanagawa
jp,shimbashimachi,Shimbashimachi,19,,35.433333,139.516667,35.433333,kanagawa
jp,shimbashi,Shimbashi,24,,38.016667,140.8,38.016667,miyagi
jp,shimbashi,Shimbashi,40,,35.65,139.75,35.65,tokyo
jp,shimboricho,Shimboricho,40,,35.65,139.75,35.65,tokyo
jp,shimbo,Shimbo,15,,36.366667,136.366667,36.366667,ishikawa
jp,shimbo,Shimbo,29,,38.016667,138.383333,38.016667,niigata
jp,shimizugashira,Shimizugashira,3,,40.35,141.1,40.35,aomori
jp,shimizugawa,Shimizugawa,3,,40.916667,141.016667,40.916667,aomori
jp,shimizuhatoba,Shimizuhatoba,37,,35,138.5,35,shizuoka
jp,shimizukawa,Shimizukawa,3,,40.916667,141.016667,40.916667,aomori
jp,shimizu-koji,Shimizu-koji,24,,38.25,140.883333,38.25,miyagi
jp,shimizusawanochi,Shimizusawanochi,12,,42.966667,142.016667,42.966667,hokkaido
jp,shimizusawa,Shimizusawa,12,,42.992778,142.005556,42.992778,hokkaido
jp,shimizusawa,Shimizusawa,24,,38.338943,141.015267,38.338943,miyagi
jp,shimizu,Shimizu,6,,36.066667,136.4,36.066667,fukui
jp,shimizu,Shimizu,12,,43.006111,142.884722,43.006111,hokkaido
jp,shimizu,Shimizu,15,,37.483333,137.116667,37.483333,ishikawa
jp,shimizu,Shimizu,18,,28.133333,129.316667,28.133333,kagoshima
jp,shimizu,Shimizu,20,,32.766667,132.95,32.766667,kochi
jp,shimizu,Shimizu,24,,38.683333,141.483333,38.683333,miyagi
jp,shimizu,Shimizu,29,,37.7,138.983333,37.7,niigata
jp,shimizu,Shimizu,37,32380,35.016667,138.483333,35.016667,shizuoka
jp,shimizu,Shimizu,43,,34.083333,135.433333,34.083333,wakayama
jp,shimizu,Shimizu,44,,38.703611,140.225556,38.703611,yamagata
jp,shimmachidori,Shimmachidori,22,,35.016667,135.766667,35.016667,kyoto
jp,shimmachi,Shimmachi,4,,35.183333,140.366667,35.183333,chiba
jp,shimmachi,Shimmachi,5,,33.933333,133.05,33.933333,ehime
jp,shimmachi,Shimmachi,7,,33.566667,130.133333,33.566667,fukuoka
jp,shimmachi,Shimmachi,10,,36.266667,139.116667,36.266667,gunma
jp,shimmachi,Shimmachi,16,,39.4,140.766667,39.4,iwate
jp,shimmachi,Shimmachi,26,,36.383333,138.3,36.383333,nagano
jp,shimmachi,Shimmachi,29,,37.966667,138.35,37.966667,niigata
jp,shimmachi,Shimmachi,31,,34.6,133.483333,34.6,okayama
jp,shimmachi,Shimmachi,44,,38.854444,140.250278,38.854444,yamagata
jp,shimmei,Shimmei,17,,34.183333,133.716667,34.183333,kagawa
jp,shimminatocho,Shimminatocho,43,,34.183333,135.2,34.183333,wakayama
jp,shimminatomachi,Shimminatomachi,17,,34.35,134.05,34.35,kagawa
jp,shimminatomachi,Shimminatomachi,45,,34.183333,132.233333,34.183333,yamaguchi
jp,shimminato,Shimminato,12,,45.2,141.133333,45.2,hokkaido
jp,shimminato,Shimminato,42,35994,36.783333,137.066667,36.783333,toyama
jp,shimminato,Shimminato,45,,34.183333,132.233333,34.183333,yamaguchi
jp,shimmura,Shimmura,18,,30.45,130.183333,30.45,kagoshima
jp,shimmyo,Shimmyo,17,,34.183333,133.716667,34.183333,kagawa
jp,shimo-abire,Shimo-abire,41,,35.2,133.216667,35.2,tottori
jp,shimo-aibetsu,Shimo-aibetsu,12,,43.9,142.583333,43.9,hokkaido
jp,shimoaka,Shimoaka,25,,32.75,131.633333,32.75,miyazaki
jp,shimo-akizuki,Shimo-akizuki,7,,33.466667,130.683333,33.466667,fukuoka
jp,shimo-akyu,Shimo-akyu,6,,35.833333,136.566667,35.833333,fukui
jp,shimo-anetai,Shimo-anetai,16,,39.1,141.183333,39.1,iwate
jp,shimoarakawa,Shimoarakawa,16,,39.183333,141.866667,39.183333,iwate
jp,shimo-ashibetsu,Shimo-ashibetsu,12,,43.509722,142.185556,43.509722,hokkaido
jp,shimo-ashoro,Shimo-ashoro,12,,43.25,143.583333,43.25,hokkaido
jp,shimo-aso-cho,Shimo-aso-cho,9,,35.516667,137.083333,35.516667,gifu
jp,shimo-aso,Shimo-aso,9,,35.516667,137.083333,35.516667,gifu
jp,shimo-ayashi,Shimo-ayashi,24,,38.268889,140.757222,38.268889,miyagi
jp,shimo-azae,Shimo-azae,31,,34.966667,133.633333,34.966667,okayama
jp,shimo-azai,Shimo-azai,31,,34.966667,133.633333,34.966667,okayama
jp,shimobakke,Shimobakke,25,,31.5,131.266667,31.5,miyazaki
jp,shimo-baro,Shimo-baro,12,,44.15,143.7,44.15,hokkaido
jp,shimobaru,Shimobaru,30,,33.466667,131.716667,33.466667,oita
jp,shimobora,Shimobora,9,,35.75,137.083333,35.75,gifu
jp,shimo-boro,Shimo-boro,12,,44.15,143.7,44.15,hokkaido
jp,shimobuchi,Shimobuchi,28,,34.383333,135.783333,34.383333,nara
jp,shimocha,Shimocha,37,,35.016667,137.833333,35.016667,shizuoka
jp,shimochino,Shimochino,25,,31.425,131.240833,31.425,miyazaki
jp,shimoda-bokujo,Shimoda-bokujo,12,,44.95,141.716667,44.95,hokkaido
jp,shimo-dachiyuuridori,Shimo-dachiyuuridori,22,,35.016667,135.75,35.016667,kyoto
jp,shimodaira,Shimodaira,26,,35.733333,137.966667,35.733333,nagano
jp,shimodaki,Shimodaki,38,,36.816667,139.716667,36.816667,tochigi
jp,shimo-dashima,Shimo-dashima,25,,32.033333,131.466667,32.033333,miyazaki
jp,shimoda,Shimoda,3,,40.583333,141.4,40.583333,aomori
jp,shimoda,Shimoda,12,,44.95,141.716667,44.95,hokkaido
jp,shimoda,Shimoda,20,,32.95,132.983333,32.95,kochi
jp,shimoda,Shimoda,21,,32.85,131.016667,32.85,kumamoto
jp,shimoda,Shimoda,35,,35.016667,136.133333,35.016667,shiga
jp,shimoda,Shimoda,37,26705,34.666667,138.95,34.666667,shizuoka
jp,shimoda,Shimoda,47,,26.166667,127.65,26.166667,okinawa
jp,shimodate,Shimodate,8,,37.566667,140.133333,37.566667,fukushima
jp,shimodate,Shimodate,14,63667,36.3,139.983333,36.3,ibaraki
jp,shimodoi,Shimodoi,31,,34.883333,133.766667,34.883333,okayama
jp,shimo-dokura,Shimo-dokura,11,,34.533333,132.95,34.533333,hiroshima
jp,shimodono,Shimodono,26,,35.85,137.633333,35.85,nagano
jp,shimoedohara,Shimoedohara,24,,38.390813,141.174534,38.390813,miyagi
jp,shimo-era,Shimo-era,30,,33.25,131.183333,33.25,oita
jp,shimo-fukawa,Shimo-fukawa,11,,34.483333,132.516667,34.483333,hiroshima
jp,shimo-funabara,Shimo-funabara,37,,34.916667,138.933333,34.916667,shizuoka
jp,shimo-funahara,Shimo-funahara,37,,34.916667,138.933333,34.916667,shizuoka
jp,shimofunato,Shimofunato,16,,39.038333,141.716667,39.038333,iwate
jp,shimo-funo,Shimo-funo,11,,34.866667,132.783333,34.866667,hiroshima
jp,shimo-furanoshigai,Shimo-furanoshigai,12,,43.35,142.383333,43.35,hokkaido
jp,shimo-furano,Shimo-furano,12,,43.35,142.383333,43.35,hokkaido
jp,shimofuro,Shimofuro,3,,41.466667,141.1,41.466667,aomori
jp,shimofu,Shimofu,7,,33.716667,130.433333,33.716667,fukuoka
jp,shimo-gamo,Shimo-gamo,31,,34.85,133.816667,34.85,okayama
jp,shimo-gawachi,Shimo-gawachi,7,,33.55,131.1,33.55,fukuoka
jp,shimogawara,Shimogawara,26,,36.316667,138.416667,36.316667,nagano
jp,shimo-gawauchi,Shimo-gawauchi,7,,33.55,131.1,33.55,fukuoka
jp,shimo geho,Shimo geho,12,,42.333889,142.366944,42.333889,hokkaido
jp,shimogiri,Shimogiri,20,,32.883333,132.783333,32.883333,kochi
jp,shimo-gochi,Shimo-gochi,36,,34.75,131.983333,34.75,shimane
jp,shimo-goryo,Shimo-goryo,11,,34.566667,133.383333,34.566667,hiroshima
jp,shimogo,Shimogo,34,,36.000278,139.103056,36.000278,saitama
jp,shimogumi,Shimogumi,11,,34.45,133.183333,34.45,hiroshima
jp,shimogumi,Shimogumi,44,,38.816667,139.85,38.816667,yamagata
jp,shimogurosaki,Shimogurosaki,27,,32.833333,129.716667,32.833333,nagasaki
jp,shimo-hakuai,Shimo-hakuai,12,,43.366667,143.883333,43.366667,hokkaido
jp,shimohama,Shimohama,24,,38.413004,141.243712,38.413004,miyagi
jp,shimoharamachi,Shimoharamachi,9,,35.666667,137.166667,35.666667,gifu
jp,shimohara,Shimohara,9,,35.666667,137.166667,35.666667,gifu
jp,shimo-haro,Shimo-haro,12,,44.15,143.7,44.15,hokkaido
jp,shimo-hata,Shimo-hata,26,,36.183333,137.85,36.183333,nagano
jp,shimo-hinachi,Shimo-hinachi,23,,34.616667,136.116667,34.616667,mie
jp,shimo-hinaji,Shimo-hinaji,23,,34.616667,136.116667,34.616667,mie
jp,shimo-hirakishi,Shimo-hirakishi,12,,43.533333,142.083333,43.533333,hokkaido
jp,shimo-hongo,Shimo-hongo,44,,38.6,139.833333,38.6,yamagata
jp,shimo-horado,Shimo-horado,9,,35.6,136.816667,35.6,gifu
jp,shimohora,Shimohora,9,,35.75,137.083333,35.75,gifu
jp,shimo-horokura,Shimo-horokura,12,,43.566667,141.983333,43.566667,hokkaido
jp,shimo-horonai,Shimo-horonai,12,,43.1,142.95,43.1,hokkaido
jp,shimo-ibo,Shimo-ibo,1,,35.133333,137.15,35.133333,aichi
jp,shimo-ichi,Shimo-ichi,28,,34.366667,135.783333,34.366667,nara
jp,shimoichi,Shimoichi,30,,33.433333,131.35,33.433333,oita
jp,shimo-igarashi,Shimo-igarashi,29,,37.866667,138.95,37.866667,niigata
jp,shimo-igusa,Shimo-igusa,34,,35.95,139.466667,35.95,saitama
jp,shimo-ihei,Shimo-ihei,12,,42.716667,143.266667,42.716667,hokkaido
jp,shimo-ihira,Shimo-ihira,12,,42.716667,143.266667,42.716667,hokkaido
jp,shimo-iino,Shimo-iino,46,,35.633333,138.466667,35.633333,yamanashi
jp,shimo-ikarashi,Shimo-ikarashi,29,,37.866667,138.95,37.866667,niigata
jp,shimo-ikehara,Shimo-ikehara,28,,34.033333,135.966667,34.033333,nara
jp,shimo-ikutahara,Shimo-ikutahara,12,,43.989444,143.537222,43.989444,hokkaido
jp,shimo-ikutawara,Shimo-ikutawara,12,,43.989444,143.537222,43.989444,hokkaido
jp,shimo-inazuka,Shimo-inazuka,29,,37.083333,138.316667,37.083333,niigata
jp,shimo-innai,Shimo-innai,2,,39.05,140.433333,39.05,akita
jp,shimoinoguchi,Shimoinoguchi,19,,35.325,139.235556,35.325,kanagawa
jp,shimo-irie,Shimo-irie,11,,34.616667,132.65,34.616667,hiroshima
jp,shimo-ishizaki,Shimo-ishizaki,14,,36.283333,140.516667,36.283333,ibaraki
jp,shimoiwa,Shimoiwa,46,,35.651944,139.118889,35.651944,yamanashi
jp,shimo-izube,Shimo-izube,31,,34.583333,133.45,34.583333,okayama
jp,shimo-izue,Shimo-izue,31,,34.583333,133.45,34.583333,okayama
jp,shimo-jiromaru,Shimo-jiromaru,30,,33.533333,131.733333,33.533333,oita
jp,shimojishima,Shimojishima,47,,24.219614,123.932222,24.219614,okinawa
jp,shimoji,Shimoji,47,,24.219614,123.932222,24.219614,okinawa
jp,shimo-joro,Shimo-joro,9,,35.883333,137.2,35.883333,gifu
jp,shimojo,Shimojo,29,,37.65,139.033333,37.65,niigata
jp,shimojo,Shimojo,36,,35.1,132.533333,35.1,shimane
jp,shimo-jujocho,Shimo-jujocho,40,,35.75,139.733333,35.75,tokyo
jp,shimo-jujomachi,Shimo-jujomachi,40,,35.75,139.733333,35.75,tokyo
jp,shimojujo,Shimojujo,40,,35.75,139.733333,35.75,tokyo
jp,shimo-kabeya,Shimo-kabeya,8,,37.066667,140.95,37.066667,fukushima
jp,shimo-kami,Shimo-kami,31,,34.85,133.816667,34.85,okayama
jp,shimo-kamo,Shimo-kamo,31,,34.85,133.816667,34.85,okayama
jp,shimo-kanagawa,Shimo-kanagawa,46,,35.683333,138.683333,35.683333,yamanashi
jp,shimo-kanayama,Shimo-kanayama,12,,43.2,142.416667,43.2,hokkaido
jp,shimo-kannagawa,Shimo-kannagawa,46,,35.683333,138.683333,35.683333,yamanashi
jp,shimo-kanogawa,Shimo-kanogawa,46,,35.683333,138.683333,35.683333,yamanashi
jp,shimokata,Shimokata,25,,31.55,131.383333,31.55,miyazaki
jp,shimo-katayama,Shimo-katayama,34,,35.766667,139.566667,35.766667,saitama
jp,shimo-kawabe,Shimo-kawabe,9,,35.466667,137.05,35.466667,gifu
jp,shimo-kawabe,Shimo-kawabe,44,,37.933333,140.116667,37.933333,yamagata
jp,shimo-kawachi,Shimo-kawachi,7,,33.55,131.1,33.55,fukuoka
jp,shimo-kawachi,Shimo-kawachi,21,,32.433333,130.3,32.433333,kumamoto
jp,shimo-kawadai,Shimo-kawadai,44,,38.7,139.95,38.7,yamagata
jp,shimokawaguchi,Shimokawaguchi,20,,32.783333,132.85,32.783333,kochi
jp,shimokawahara,Shimokawahara,26,,36.316667,138.416667,36.316667,nagano
jp,shimo-kawanishi,Shimo-kawanishi,12,,42.866667,143.183333,42.866667,hokkaido
jp,shimo-kawara,Shimo-kawara,26,,36.316667,138.416667,36.316667,nagano
jp,shimo-kawaruppu,Shimo-kawaruppu,12,,43.083333,143.616667,43.083333,hokkaido
jp,shimokawa,Shimokawa,12,,44.289444,142.636389,44.289444,hokkaido
jp,shimo-kawatai,Shimo-kawatai,44,,38.7,139.95,38.7,yamagata
jp,shimo-kawauchi,Shimo-kawauchi,8,,37.333333,140.833333,37.333333,fukushima
jp,shimo-kawazoe,Shimo-kawazoe,12,,44.084444,144.053889,44.084444,hokkaido
jp,shimo-kawazoi,Shimo-kawazoi,12,,44.084444,144.053889,44.084444,hokkaido
jp,shimo-kebo,Shimo-kebo,12,,42.333889,142.366944,42.333889,hokkaido
jp,shimo-keho,Shimo-keho,12,,42.333889,142.366944,42.333889,hokkaido
jp,shimo-kenoboribetsu,Shimo-kenoboribetsu,12,,44.816667,142.433333,44.816667,hokkaido
jp,shimo-ketobetsu,Shimo-ketobetsu,12,,44.816667,142.433333,44.816667,hokkaido
jp,shimo-kihara,Shimo-kihara,11,,34.383333,133.133333,34.383333,hiroshima
jp,shimo-kobi,Shimo-kobi,9,,35.433333,137.033333,35.433333,gifu
jp,shimo-kochi,Shimo-kochi,7,,33.55,131.1,33.55,fukuoka
